edit_history_tweet_ids,id,text,topic
['1597408739627520000'],1597408739627520000,"No #RodaViva, Rodrigo Garcia se diz a favor de emendas impositivas.

""O importante é que elas sejam transparentes.""

#GarciaNoRodaViva https://t.co/wd8fo1Qk6a",Rodrigo Garcia
['1597408494998925312'],1597408494998925312,Nossa o governador Rodrigo Garcia está se saindo muito bem respondendo para esses esquerdopatas de programinha arcaico  #RodaViva,Rodrigo Garcia
['1597408094425735168'],1597408094425735168,"""Se eu fosse o governador eleito, bateria na porta do Lula e do Alckmin para mostrar projetos"", diz Rodrigo Garcia no #RodaViva.

#GarciaNoRodaViva https://t.co/gd1D1d20Ih",Rodrigo Garcia
['1597407945608036353'],1597407945608036353,Rodrigo Garcia se perdendo todinho pra passar pano para os golpistas. #RodaViva,Rodrigo Garcia
['1597407128217563137'],1597407128217563137,"""Nós estamos dialogando com a transição sobre as tarifas do transporte público"", afirma Rodrigo Garcia.

#RodaViva #GarciaNoRodaViva https://t.co/zauEAwhF9I",Rodrigo Garcia
['1597406635106127872'],1597406635106127872,Rodrigo Garcia é contra o voto branco e nulo nas eleições #Rodaviva @rodrigogarcia_ https://t.co/EO03I4eBrM,Rodrigo Garcia
['1597406293773660160'],1597406293773660160,Rodrigo Garcia comenta sobre projeto de aumento do teto salarial para governador #Rodaviva @rodrigogarcia_ https://t.co/oW3AWRgNNd,Rodrigo Garcia
['1597405483853234177'],1597405483853234177,"Rodrigo Garcia explica projeto de aumento do teto salarial para governador: ""Eu acho necessário ser discutido"".

#RodaViva #GarciaNoRodaViva https://t.co/jgSEOJqRLg",Rodrigo Garcia
['1597403785546326016'],1597403785546326016,Rodrigo Garcia comenta a polarização nas eleições #Rodaviva @rodrigogarcia_ https://t.co/3ibmiKth49,Rodrigo Garcia
['1597403675818795009'],1597403675818795009,"[Abertura] #RodaViva, com Rodrigo Garcia
Apresentação: @veramagalhaes https://t.co/4GwG72iOWr",Rodrigo Garcia
['1597403645984722945'],1597403645984722945,"""Eu sou contra voto nulo e branco"", revela Rodrigo Garcia no #RodaViva.

#GarciaNoRodaViva https://t.co/ETwnfyEgdT",Rodrigo Garcia
['1597403220246077440'],1597403220246077440,"No #RodaViva, o governador de São Paulo Rodrigo Garcia comenta polarização nas eleições deste ano. Ele acredita que esse fator dificultou sua reeleição.

#GarciaNoRodaViva https://t.co/rYBfRDMfRT",Rodrigo Garcia
['1597402199939723265'],1597402199939723265,"""A habitação é a melhor política social. Se você quer mudar a vida de uma família, dê uma casa"", explica Rodrigo Garcia.

#RodaViva #GarciaNoRodaViva https://t.co/sWhFh3yJa0",Rodrigo Garcia
['1597401629665374208'],1597401629665374208,"Roda Viva com Rodrigo Garcia UM JOVEM POLÍTICO BRASILEIRO JOVEM E INTELIGENTE ao contrário de velhos carentes de coisas passadas que não voltam . Ele tem força para ir ao futuro, se sobreviver as forças ocultas que transformaram o Brasil no que ele é hoje. Sou pessimista https://t.co/S2OCDweF9K",Rodrigo Garcia
['1597401113388404736'],1597401113388404736,"""Seria incoerente eu apoiar o PT"", diz Rodrigo Garcia.

No #RodaViva, o governador de São Paulo responde se fez uma estratégia política errada.

#GarciaNoRodaViva https://t.co/lclrFymx49",Rodrigo Garcia
['1597400844760031232'],1597400844760031232,#RodaViva já que teu apoio ao capitão Sujismundo era incondicional eu então concluo que você Rodrigo Garcia apoia os movimentos golpistas,Rodrigo Garcia
['1597400442954055681'],1597400442954055681,"#RodaViva Rodrigo Garcia consegui me fazer sentir saudades do Dória que ao menos trouxe vacinas, esse pamonha aí não fez nada",Rodrigo Garcia
['1597400239832727552'],1597400239832727552,"Esse Rodrigo Garcia é um verme, como pode esse lixo dizer que o bozo fez alguma coisa, a única coisa que o bozo fez foi afundar o Brasil.",Rodrigo Garcia
['1597400165672841216'],1597400165672841216,"No #RodaViva, Rodrigo Garcia diz não se arrepender de apoio a Jair Bolsonaro no segundo turno das eleições.

""Para mim estava muito claro quem eu apoiaria entre as duas propostas. Faria de novo.""

#GarciaNoRodaViva https://t.co/l6428GBNZm",Rodrigo Garcia
['1597400157208793088'],1597400157208793088,#RodaViva diga Rodrigo Garcia qual é a relação do seu irmão com a máfia do ISS?,Rodrigo Garcia
