,edit_history_tweet_ids,id,text,topic
578,['1597423513144786948'],1597423513144786948,"Só pra saber 
O PT faz escola pra formar mulheres burras??
 
Dilma
 Janja
Gleisi

(A finada Marisa nem abria a boca )",Dilma
579,['1597423448296681474'],1597423448296681474,@senadorhumberto De quanto foi o corte no governo Dilma? Fala aí....,Dilma
580,['1597423344676401152'],1597423344676401152,"Muito emocionante. Aí a gente tomou 7 gols, a Dilma sofreu um golpe de estado, Bolsonaro foi eleito Presidente e veio a Covid-19 enquanto fomos descendo a escada em direção ao inferno. https://t.co/qGhhwEZwTM",Dilma
581,['1597423041285591042'],1597423041285591042,"@realpfigueiredo obrigou vários ir para reserva, além do mais se isso fosse real, o Bolsonaro botaria todos em cargos administrativos como Ch SEF, Ch DECEx, Ch DGP, todos privativos de Gen Ex. Como fez a Dilma com Gen Mourão e Gen Santa Rosa",Dilma
582,['1597423011824488448'],1597423011824488448,"da vontade de colocar a Dilma num potinho e nunca mais deixar ela sair, mas admiro demais a força e a persistência dessa mulher em ser instrumento das lutas político-sociais.",Dilma
583,['1597423007945089024'],1597423007945089024,"chorando com o documentário do processo de impeachment da querida Dilma, que ódio tenho disso até hoje manos.",Dilma
584,['1597422798133415936'],1597422798133415936,"@Nars_JB2022 @DanielBecks2022 @JaspionRedPiLLL @realpfigueiredo Ele saiu do país na época em que a Dilma, foi ""reeleita"" e a mulher dele estava grávida.",Dilma
585,['1597422457643626496'],1597422457643626496,@crypt0_g04t @DasTaric @MarinaSilva Não sabe mesmo ela só fala o que mandam . Igual a Dilma,Dilma
586,['1597422310189068289'],1597422310189068289,"@flferronato Oxi, e penduraram Dilma e Lula com uma corda no pescoço… lembra? Tem fanáticos extremistas idiotas em ambos os lados. https://t.co/8PDS5li61G",Dilma
587,['1597422129586540547'],1597422129586540547,"@lucinhalevita Quando o presidente desejou que a Dilma saísse infartada ou com câncer, a turma do cidadão de bem bateu Palmas e adorou!",Dilma
588,['1597422071583477761'],1597422071583477761,"@cesarcalejon1 Meu amigo continua fazendo isso que só vai unir mais ainda nunca fui e nem vou mas admiro quem vai, nas eleições passadas votei no Lula e na Dilma mas  tenho na consciência que no pt eu nunca voltarei e todos temos essa consciência vcs não percebe mas já perdeu e o tempo vai most",Dilma
589,['1597421991094812672'],1597421991094812672,"@vitbras98 @CarolSampaioVet @gleisi Sigilo este que será quebrado ano que vem, e daí quero ver vc defender depois da sujeira da que vai vir a tona!!
Quanto ao sigilo criado sim por Dilma, vc nem sabe o motivo dela ter criado eu aposto!!!😅😅",Dilma
590,['1597421867706392576'],1597421867706392576,@victorfmds @gmzluvs @LulaOficial A Dilma tinha um governo tão espetacular que até sofreu impeachment 🤦🏻‍♀️,Dilma
591,['1597421731978694656'],1597421731978694656,"@randolfeap Povo tem divida desde os anos de Lula / Dilma.
Governo cobra impostos absurdos sobre a comida,  cesta básica.
Gerar mais divida sem cortar essa gordura escandalosa é fod$r o povo não ajudar.",Dilma
592,['1597421577523834882'],1597421577523834882,"@senadorhumberto Fak news, vocês esquerda vive de mentiras. Sei de alguém que fez isso se chama Lula e a tia Dilma você deve lembrar. Faz uma pesquisada no Google.",Dilma
593,['1597421277685243904'],1597421277685243904,"@Augustomelod @CamargoDireita Na verdade, na linguagem da Dilma seria o maior escândalo "" da via láctea de uma galáxia especial""....kkkkkk",Dilma
594,['1597421100836990977'],1597421100836990977,"O Gilberto gil disse q é o 3° turno e tal, porém devemos lembrar q o terceiro turno da reeleição de Dilma só terminou agora,com a eleição de Lula.
E as coisas parecem ter ficado piores.",Dilma
595,['1597420556533436416'],1597420556533436416,"@c7659d4a8ee6494 @crentepatriota Depois do pré anúncio da morte do Mula. Sumiu Dirceu, FHC, Dilma, Meireles. A hora que tirarem a máscara do impostor a esquerda vai  se apavorar com as mentiras.
Quero ver a cara do Bonner dando a notícia",Dilma
596,['1597420543011328000'],1597420543011328000,"@AndreJanonesAdv caramba voces sao muito ruim pra pregar imagens nos outros  isso nao fez diferença nenhuma vcs sao tolos acha que presisamos de muletas para expressar oque pensamos, tai vc agora abandonado elo pt, igual a dilma https://t.co/6mnhgVxs2Q",Dilma
597,['1597438236632453121'],1597438236632453121,"Pois é, cadê a imprensa que foi pesquisar o valor da camisa da @JanjaLula ir pesquisar o valor da passagem e hospedagem do Eduardo Bolsonaro no Catar? https://t.co/dlSHMxHfMA",Eduardo Bolsonaro
598,['1597438168445304832'],1597438168445304832,cade tua voz agora Eduardo bolsonaro ? https://t.co/uA8ViYVEiZ,Eduardo Bolsonaro
599,['1597438078687191040'],1597438078687191040,@Rconstantino Quem disse q o Eduardo bolsonaro está no nosso time? Cara passou o mandato todo sem fazer nada,Eduardo Bolsonaro
600,['1597438039281672192'],1597438039281672192,"@marcelorubens Eduardo Bolsonaro no Catar sepulta a narrativa da esquerda de que Bolsonaro ou seus filhos estariam fomentando um ""golpe"" no país. Ou seja, só prova que as manifestações são absolutamente orgânicas e exclusivas do POVO.",Eduardo Bolsonaro
601,['1597438009548636160'],1597438009548636160,"@RubensOtoni NÃO LUTAMOSD POR EDUARDO BOLSONARO,OU JAIR BOLSONARO;LUTAMOS CONTRA OS TRAIDORES DO BRASIL,LUTAMOS PELA NOSSA LIBERDADE,PELA JUSTIÇA QUE NÃO EXISTE MAIS,E CONTRA VOCÊS DA IMPRESSA DA FOLHA DE PAGAMENTO DO PT",Eduardo Bolsonaro
602,['1597437809941696512'],1597437809941696512,"@MBLivre Muito obrigada MBL, por divulgar nossas manifestações em frente aos quartéis,  já que a mídia podre não divulga.  Quanto ao Eduardo Bolsonaro,  não me interessa,  estou nas ruas pelo meu país,  não por um único homem.",Eduardo Bolsonaro
603,['1597437773966766080'],1597437773966766080,"É ISSO MESMO! Mark Zuckerberg PERDEU mais de US$ 100 BILHÕES em 1 ÚNICO ANO e DESPENCA em listas de bilionários! 

- - -
#: Sem Neymar , Lacrou , Bruno Guimarães , Everton Ribeiro, craque , Sarah , #ProvaDeFogo , Eduardo Bolsonaro , Brasil e França , BR-376 . https://t.co/nzXydYvQj3",Eduardo Bolsonaro
604,['1597437737162113024'],1597437737162113024,Eu tô ficando com ódio esse Eduardo bolsonaro vai assistir jogo da seleção brasileira no Catar que tem muitos babacas fechando rodovia impedindo dos motoristas sair da cidade pra outra por causa do bolsonaro esses bolsonaristas são muito idiotas mesmo,Eduardo Bolsonaro
605,['1597437689498071041'],1597437689498071041,"- Você viu o Eduardo Bolsonaro na Copa??

- Vi, e daí!?

- Você vai continuar na rua, na chuva e ele passeando no Qatar!?

- Claro! Não tô na rua por causa do Eduardo Bolsonaro nem por causa de nenhum político, tô na rua por causa dos meus filhos, pela Liberdade e pelo meu país!",Eduardo Bolsonaro
606,['1597437640839933952'],1597437640839933952,"... agora, que esse Eduardo Bolsonaro é essa Zambeli desgastaram a imagem do Presidente, disso não tenho dúvidas. Mas continuo Bolsonaro, até debaixo d'água! https://t.co/m5qj2wEKqV",Eduardo Bolsonaro
607,['1597437623932682240'],1597437623932682240,@77_frota E precisou do Eduardo Bolsonaro aparecer na TV para o consórcio noticiar que há patriotas na frente dos quartéis.,Eduardo Bolsonaro
608,['1597437573319692289'],1597437573319692289,"@Rconstantino Mas eles estão certo, Eduardo não tá nem aí, Flávio é quase que comprovadamente corrupto nas rachadinhas e Bolsonaro sumiu, tá calado se afastou, perdeu perdeu continua sendo líder tem que líderar o que acreditam nele não pra guerra mas pra próxima eleição porra",Eduardo Bolsonaro
609,['1597437560225419264'],1597437560225419264,"Me descupe, o mundo não gira somente no Umbigo do Eduardo Bolsonaro. Nossa luta é conhecida pela Bravura e Patriotismo do povo Brasileiro! https://t.co/e4qKqHK5D0",Eduardo Bolsonaro
610,['1597437501337047040'],1597437501337047040,"Como pode, né? O advento do teletransporte já existe e eu não fiquei sabendo. Veja o Eduardo Bolsonaro que consegue estar na copa do Catar e na câmara dos deputados ao mesmo tempo. https://t.co/E0LXeZkfkQ",Eduardo Bolsonaro
611,['1597437498732720128'],1597437498732720128,@choquei Seus esquerdistas🗣️ Eduardo Bolsonaro já estava aí antes da Copa🇧🇷🫡AGORA FIQUEM COM PULGUINHA ATRÁS DA👂👂👂👂👂doidos pra saber pq?🤔 NÃO VAMOS LHES CONTAR DE JEITO NENHUM🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,Eduardo Bolsonaro
612,['1597437494030913537'],1597437494030913537,"@LUIZPATRIOTA39 Aguardem!!! Logo vai acontecer uma coisa bombástica, Eduardo Bolsonaro já teve com Sheraz Uppal, 72 horas só passa rápido!!",Eduardo Bolsonaro
613,['1597437476054130689'],1597437476054130689,"Se não há nada de errado, se não existe problema nenhum em o Eduardo Bolsonaro ter ido pro Qatar, então por que ele foi na surdina, escondidinho, sem nenhum aviso?",Eduardo Bolsonaro
614,['1597437418789277697'],1597437418789277697,"Sim. Mas aquele espúria do filho dele, Eduardo Bolsonaro, em  hipótese alguma!!! Espero que o povo não se esqueça nas próximas eleições!! https://t.co/X52WoMLYg0",Eduardo Bolsonaro
615,['1597437387822759936'],1597437387822759936,"Só falta essa galera entender, que esse pessoal que está nas ruas, nos quartéis, de nada tem a ver com Bolsonaro, ou Eduardo Bolsonaro e afins!! Esse povo, é o mesmo que foi pras ruas derrubar Dilma Rousseff, é um movimento Anti-PT. Não é por Bolsonaro!! É pelo Brasil 🇧🇷💚💛",Eduardo Bolsonaro
616,['1597437352464744448'],1597437352464744448,@marcosdgb1 @BolsonaroSP Isso não importa. Eduardo Bolsonaro é só o filho (ponto final).,Eduardo Bolsonaro
617,['1597437304419028992'],1597437304419028992,"Imprensa descobriu rapidamente o preço da camisa da Janja, diária de hotel de Lula.

Mas falar onde Eduardo Bolsonaro está hospedado no Catar, custo da viagem, quem bancou e porque ele está lá quando devia estar dando expediente no Congresso? 

Nem uma palavra.",Eduardo Bolsonaro
618,['1597437161649078272'],1597437161649078272,"@LUIZPATRIOTA39 Ué... eu tbm me decepcionei com o Eduardo, mas não com o Bolsonaro, e muito menos vou deixar de lutar pelo meu país e aceitar lula",Eduardo Bolsonaro
619,['1597437154954645504'],1597437154954645504,"@JanainaDoBrasil @JanainaDoBrasil a sra é de uma inteligência e instrução admirável. Porém nessa analogia entre Eduardo Bolsonaro e manifestações, creio que a sra não tenha sido muito feliz! A sra sabe muito bem qual o motivo da luta!",Eduardo Bolsonaro
620,['1597437095869829120'],1597437095869829120,@LUIZPATRIOTA39 Eh um babaca q entrar aqui para tentar nos desmotivar! Eduardo que assista os jogos. E estou na frente dos quartéis pelo Brasil e pelo Bolsonaro! E quero q o PT va para pqp!,Eduardo Bolsonaro
621,['1597436969746718720'],1597436969746718720,"@DaniloGentili Bom, eu não tô na ruas, já falei que não vou pra frente de quartel pedir intervenção, não et hora nem pauta, já passou já era  o Eduardo Bolsonaro lá.nao me.importo, não sou Bolsonarista quero que eles se f",Eduardo Bolsonaro
622,['1597436920606621702'],1597436920606621702,@Iodelson_Torres @LUIZPATRIOTA39 É isso aí o povo não está na rua por causa de Eduardo Bolsonaro,Eduardo Bolsonaro
623,['1597436829900636160'],1597436829900636160,@fabifbbr Esta história do Eduardo Bolsonaro fez cair um monte de máscaras. Um bando de INFILTRADO. A nossa causa é o Brasil. É a nossa SOBERANIA. Não queremos que o bandido suba a rampa. #SOSForcasArmadasSalvemOBrasil,Eduardo Bolsonaro
624,['1597436772086005760'],1597436772086005760,"@pmarcelo1972 - Você viu o Eduardo Bolsonaro na Copa??

- Vi, e daí!?

- Você vai continuar na rua, na chuva e ele passeando no Qatar!?

- Claro! Não tô na rua por causa do Eduardo Bolsonaro nem por causa de nenhum político, tô na rua por causa dos meus filhos, pela Liberdade e pelo meu país!",Eduardo Bolsonaro
625,['1597436771360714752'],1597436771360714752,"@AndreJanonesAdv @BolsonaroSP - Você viu o Eduardo Bolsonaro na Copa??

- Vi, e daí!?

- Você vai continuar na rua, na chuva e ele passeando no Qatar!?

- Claro! Não tô na rua por causa do Eduardo Bolsonaro nem por causa de nenhum político, tô na rua por causa dos meus filhos, pela Liberdade e pelo meu país!",Eduardo Bolsonaro
626,['1597436729983922177'],1597436729983922177,"@gilsonmachadont Cara eu decido que depois dessa da hipocrisia do Eduardo, eu não vou mais falar nada. Pois essa atitude demostra que no mínimo não vai acontecer nada. Bolsonaro foi abandonado pelos filhos mais velhos, Flávio e Eduardo. Por isso Carlos posta que está com ele sempre.",Eduardo Bolsonaro
627,['1597436548299247618'],1597436548299247618,"@MBLivre Estão falando do Eduardo no Catar, mais tbm estao falando das manifestações nos quarteis hein...q coisa não, outrora nem nos quarteis se falava...q jogada de milhão foi essa hein Bolsonaro.",Eduardo Bolsonaro
628,['1597436376223748096'],1597436376223748096,"@LUIZPATRIOTA39 Desculpe mas a luta não é por Bolsonaro é pela liberdade é.pelo Brasil
O Sr não sabe pelo que está lutando
Outra coisa sem passar pano pra Eduardo Bolsonaro nem votei nele mas não sabemos o que mais ele foi fazer no Qatar ou algum outro país nessa viagem
Pense nisso",Eduardo Bolsonaro
629,['1597436240571535360'],1597436240571535360,@saulchristos E precisou do Eduardo Bolsonaro aparecer na TV para o consórcio noticiar que há patriotas na frente dos quartéis.,Eduardo Bolsonaro
630,['1597436201182859265'],1597436201182859265,"VEJA NO PORTAL MULHER AMAZÔNICA

Eduardo Bolsonaro tenta esconder ida à Copa do Catar, mas é flagrado por Casimiro

https://t.co/vJkPhRd9Ly

NOS SIGA NAS REDES SOCIAIS

@portalmulheramazonica_am (Instagram) https://t.co/7mwDlQemZe",Eduardo Bolsonaro
631,['1597436014880251906'],1597436014880251906,"@PATRlOTAS A muito tempo isso deixou de ser sobre Bolsonaro ou qualquer político 
ACORDA !! 
no meio das manifestações a conversa é outra É SOBRE DEMOCRACIA É CONTRA  A CENSURA É SOBRE DITADURA DE TOGA 
ACORDA !! 
É  irrelevante Eduardo na copa",Eduardo Bolsonaro
632,['1597435985071312896'],1597435985071312896,"@DNRGNMITA Acho que não tem muito haver isso, a imprensa reclama pelo silêncio de Bolsonaro e na mesma hora da tranquilidade do Eduardo Bolsonaro! Gente tem milhões de brasileiros lá e com certeza teve gente q foi nas manifestações e também foi ver o jogo lá. Até então tudo normal. Calma!!!",Eduardo Bolsonaro
633,['1597435953194627073'],1597435953194627073,"@NikoIasFerreira A muito tempo isso deixou de ser sobre Bolsonaro ou qualquer político 
no meio das manifestações a conversa é outra É SOBRE DEMOCRACIA É CONTRA  A CENSURA É SOBRE DITADURA DE TOGA 
ACORDA !! 
É  irrelevante Eduardo na copa !",Eduardo Bolsonaro
634,['1597435919715696641'],1597435919715696641,"E o Dudu Bananinha que ouviu falar que o Olavo de Carvalho estava num lugar quente e com tortura e foi no Catar procurar  ☠️

#BRASUI
#Catar #CopaDoMundo2022 #CopaNoCaze Musk Eduardo Bolsonaro #LISA Patriota Quartéis",Eduardo Bolsonaro
635,['1597435863918858243'],1597435863918858243,"- Lula roubou o País a esquerda defendeu com unhas e dentes.
- Lula viajou num jatinho particular de um DESCONDENADO como ele a esquerda defendeu com unhas e dentes
- Eduardo Bolsonaro foi com seu dinheiro ao CATAR assistir o jogo, pronto a direita começa se degladiar. Tô errado?",Eduardo Bolsonaro
