edit_history_tweet_ids,id,text,topic
['1597368131215056896'],1597368131215056896,"""Ninguém está manifestando-se nas ruas e portas de quartéis por causa do Bolsonaro"".

Pergunto: foi feita alguma pesquisa demográfica avaliando o perfil ideológico dos manifestantes? Tem alguém que votou no Ciro ou na Tebet por lá?",Tebet
['1597366803805908993'],1597366803805908993,"Simone tebet 

Ministra do desenvolvimento social 

Haddad

Ministro da fazenda (economia) 

Marina Silva 

Ministra do Meio Ambiente 

Casa Civil 

Rui Costa. 

O amor Venceu.",Tebet
['1597366765151223808'],1597366765151223808,"Lula deve anunciar Haddad, Tebet, Marina e Rui Costa como ministros ainda nesta semana https://t.co/S2lAHTMVYp",Tebet
['1597366028471762946'],1597366028471762946,"Lula pode anunciar Haddad, Tebet, Marina e Rui Costa como ministros nesta semana https://t.co/DSEFIGbn1w",Tebet
['1597365575764049920'],1597365575764049920,@Jujuba_tebet O famoso bicha se eu pisar,Tebet
['1597365488618999808'],1597365488618999808,por onde anda simone tebet?? um beijo simone tebet https://t.co/k8MRZuXoTj,Tebet
['1597364757153320960'],1597364757153320960,"@Roberta240287 @GugaNoblat Beleza, o Alckmin pelo jeito não serve.
Vamos trabalhar com as possibilidades dos que competiram na última eleição. Tirando o condenado e o Bolsonaro e aqueles que não tem 1% dos votos. Sobraram Ciro e Tebet, quem você acha que seria uma boa escolha?",Tebet
['1597364123322679296'],1597364123322679296,"@TarsoBarbosa @SodShelanu @ViannaMatias @luizk @PATRlOTAS Se fosse tebet, Ciro ou qualquer outro estariam fazendo a mesma coisa. Pq não aceitam a derrota. Criaram a doidera na cabeça que o bozo era amado e maior que tudo e agora não conseguem lidar com a frustração de ver ele fora e futuramente na cadeia, se Deus quiser.",Tebet
['1597363359808376833'],1597363359808376833,"🚨Lula diz a aliados que pode anunciar nesta semana primeiros nomes do futuro governo:

Fazenda: Fernando Haddad (PT)
Desenvolvimento Social: Simone Tebet (MDB)
Meio Ambiente: Marina Silva (Rede)
Casa Civil: Rui Costa (PT)",Tebet
['1597363288383590400'],1597363288383590400,"@vaidesmaiar se confirma a fraude sou a favor de uma nova eleição com todos então , pq a simone tebet ganharia no lugar de bolsonaro e lula",Tebet
['1597362025222459392'],1597362025222459392,"@TerraBrasilnot O  MDB de Renan e Tebet não desapontam o pt , Brasil o titanic de 2023 !",Tebet
['1597359162434162688'],1597359162434162688,@SorayaThronicke Igual a Simone Tebet? Rs…,Tebet
['1597358779515179009'],1597358779515179009,"Simone Tebet deve ser anunciada como ministra do Desenvolvimento Social nesta semana. Lula teria dito a interlocutores que anunciará o nome da senadora e mais ministros. #OJacaré #política #SimoneMinistra #GovernoLula #msemdestaque
https://t.co/WKJXXafWYI",Tebet
['1597358361166884864'],1597358361166884864,@Jujuba_tebet deve ter matado a veia de tanto tossir,Tebet
['1597358169583677440'],1597358169583677440,amém simone tebet https://t.co/CRgAlb09ZI,Tebet
['1597356845634850817'],1597356845634850817,@Jujuba_tebet será q as filhas dela ja puxaram um roch com a veia?,Tebet
['1597355869540581377'],1597355869540581377,@iari_tebet @dasosomariv muito o amor da minha vida💜,Tebet
['1597355861411766277'],1597355861411766277,"@Jujuba_tebet @sorayadefense @candatasimone Oi! Oii! Tem banco NOVO dando 30,00 pra todo mundo só por se cadastrar! É muito fácil de ganhar!
Só ir no LINK NO MEU FIXADO escolher a promo e criar a conta.
 Ela Ativa na hora e o dinheiro cai junto. Da pra fazer pix!",Tebet
['1597355695246282752'],1597355695246282752,@tebet_thronicke Amg ela é taooo fofa mds🤧💜,Tebet
['1597355685930729472'],1597355685930729472,"@Jujuba_tebet @simonetebetbr Sim, muita coisa 💜",Tebet
