edit_history_tweet_ids,id,text,topic
['1597418133991874563'],1597418133991874563,"No #RodaViva, Rodrigo Garcia analisa atuais números da Covid-19 no estado de São Paulo com a chegada das novas variantes.

O governador paulista também explica a produção de novas vacinas pelo Instituto Butantan.

#GarciaNoRodaViva https://t.co/mpGkvKH6Dq",Governador
['1597417972599263232'],1597417972599263232,"@LadySenhorita @IvanValente Vc é desinformada ou é mau caratismo mesmo?O teto do governo atingirá uma minúscula parcela do funcionalismo,a grande maioria já ganha abaixo do salário do governador, nem com reajuste acima da inflação chegaria perto. Toma vergonha de apoiar uma safadeza dessas.",Governador
['1597417605245304832'],1597417605245304832,@ThalesJean3 @CentralEleicoes Melhor governador do Brasil . 80% de aprovação.,Governador
['1597417487225982976'],1597417487225982976,"Conta um pouco dos seus negócios privados, governador. Seu irmão está bem? #RodaViva",Governador
['1597417223848878081'],1597417223848878081,Programa fraquíssimo e na maior parte de perguntas confortáveis para o governador de SP.  #RodaViva,Governador
['1597417165850030080'],1597417165850030080,"Acabou de publicar uma foto em Governador Valadares, MG - Capital Mundial Do Voo Livre https://t.co/8G1DD01OSK",Governador
['1597417110145273858'],1597417110145273858,"Arminda Augusto de @atribunasantos questiona sobre razões da não evolução do campus avançado da @usponline (engenharia de petróleo e gás) em Santos, apesar do “tanque cheio da ferrari”, garantido pelo governador @rodrigogarcia_, que citou “falta de interesse dos próprios alunos”.",Governador
['1597416656074321921'],1597416656074321921,"TÁ DE BRINCADEIRA NÉ GOVERNADOR HELDER BARBALHO, AUMENTAR TUDO??? E COMO FICA O POVO BRASILEIRO! https://t.co/WN14BRPDGM",Governador
['1597415820778704896'],1597415820778704896,@Mariste61946524 @liliaolle se fosse o governador já expulsava esse idiota kkkk,Governador
['1597415621997707264'],1597415621997707264,Senhor @rodrigogarcia_  governador de são paulo... Vc acha que essas pessoas protestando na frente dos quartéis estão fazendo o q além de pedir um golpe de estado?!? Cirandinha?!?,Governador
['1597415555798966272'],1597415555798966272,"@Gabriesep @MBLivre @DaniloGentili O cérebro. Alguém em sã consciência acredita q o Danilo Gentili conseguiria convencer as pessoas sérias desse país a votarem nele? Até concordaria se ele começasse de baixo. Fazendo um bom trabalho como Governador, etc. Mas direto do The Noite para o Planalto? Zero chance.",Governador
['1597415532428304384'],1597415532428304384,@JaspionRedPiLLL Problema do povo de lá. Gostaram da experiência e reelegeram o governador.,Governador
['1597415312932020224'],1597415312932020224,Vou entregar pro governador @tarcisiogdf uma Ferrari com o tanque cheio. E ele tem experiência na gestão pública pra governar e fazer as melhores escolhas pra São Paulo. #RodaViva #RodrigoGarcia,Governador
['1597415157168476162'],1597415157168476162,@RomeuZema Parabéns governador 👏👏👏,Governador
['1597414968122642433'],1597414968122642433,"Governador @rodrigogarcia_ afirma que está passando para o governador eleito @tarcisiogdf, “uma ferrari com tanque cheio”, sobre herança dos governos do @PSDBoficial. #rodaviva",Governador
['1597414947369021440'],1597414947369021440,"@JaspionRedPiLLL Já prevejo que o plano do maldito do governador seja colocar a polícia em cima dos manifestantes por conta de algomeração, aí vai dar M....",Governador
['1597414590765494272'],1597414590765494272,@DoKalango @JaspionRedPiLLL Não venha pra esse inferno mesmo não. Tô virada na raiva desse governador.,Governador
['1597414530317180928'],1597414530317180928,"@GuilhermeBoulos O teu presidente mandou de jatinho a convite , do sindicato, ou deputado, ou governador Heder barbalho..
Menti tanto que até doi",Governador
['1597414420573192192'],1597414420573192192,@veramagalhaes Consternado está este país que será governador pir um ladrão cachaceiro. . .,Governador
['1597414250036666370'],1597414250036666370,"Rodrigo Garcia opina sobre a privatização da Sabesp. O tema é um dos focos do governador eleito Tarcísio de Freitas.

Confira o que Garcia diz no #RodaViva!

#GarciaNoRodaViva https://t.co/3LuhwrSfcL",Governador
['1597414227257757697'],1597414227257757697,@JaspionRedPiLLL Eu tô virada no ódio desse governador.,Governador
['1597414000886964224'],1597414000886964224,"@PicoliJoel @monark ""Patriotas"" vocês tão mais pra Nazistas doque pra Pessoas que defendem a Pátria, vai ver a copa e aceita  que perdeste, Governo Bolsonaro não comprou 1 vacina e o Brasil dependeu de Governador e prefeitura pra efetuar a compra, e de YouTuber pra comprar cilindro de O2",Governador
['1597413884478251008'],1597413884478251008,@RomeuZema Lembrar que o governador antes do  senhor foi um  petista o PIMENTEL que faliu Minas,Governador
['1597413713308708865'],1597413713308708865,"@LUCIANA92045426 Como já expliquei, governador depende de repasse. Não pode brigar e ser boicotado pelo governo federal

Mas governador não é Congresso e não aprova projeto, não dá governabilidade.",Governador
